#-----------------------------------------------------------------------------#
~~~~~~                 3D EASYCAE @ VINIICUS CAMPOS, 2021               ~~~~~~~
~~~~~~    Mechanical studY Finite Element Method in PYthon - MYFEMPY    ~~~~~~~
~~~~~~ MODULO DE SIMULACAO ESTRUTURAL PELO METODO DOS ELEMENTOS FINITOS ~~~~~~~
~~~~~~                      ARQUIVO DE SAIDA DE DADOS                   ~~~~~~~
#-----------------------------------------------------------------------------#


Number of Nodes in Solution Mesh: 150 

Number of Elements in Solution Mesh: 150 

Coord. Nodes ListNode	   CoordX	   CoordY	   CoordZ	
 103.0	-0.3767681525669523	929.8923775444621	0.0	0.0006021995962025082
 104.0	-0.5418495110811816	910.5196196789537	0.0	0.000589707189973608
 105.0	-0.6920498357918725	891.1468618134454	0.0	0.0005772287297728469
 106.0	-0.8278597102309929	871.7741039479372	0.0	0.0005647606783911402
 107.0	-0.9497697179305126	852.4013460824287	0.0	0.0005522998318230412
 108.0	-1.058270442422398	833.0285882169205	0.0	0.0005398433068594032
 109.0	-1.1538524672386203	813.6558303514123	0.0	0.0005273885285025756
 110.0	-1.237006375911152	794.2830724859039	0.0	0.000514933217238867
 111.0	-1.3082227519719645	774.9103146203956	0.0	0.0005024753761994596
 112.0	-1.3679921789530325	755.5375567548874	0.0	0.0004900132782375367
 113.0	-1.4168052403863332	736.1647988893791	0.0	0.00047754545294607795
 114.0	-1.4551525198038426	716.7920410238709	0.0	0.00046507067363762495
 115.0	-1.4835246007375393	697.4192831583625	0.0	0.00045258794430432675
 116.0	-1.5024120667194023	678.0465252928543	0.0	0.00044009648657374447
 117.0	-1.5123055012814153	658.673767427346	0.0	0.00042759572667324015
 118.0	-1.5136954879555633	639.3010095618376	0.0	0.00041508528241330134
 119.0	-1.5070726102738345	619.9282516963294	0.0	0.000402564950197853
 120.0	-1.4929274517682192	600.5554938308211	0.0	0.0003900346920674925
 121.0	-1.4717505959707076	581.1827359653129	0.0	0.0003774946227796472
 122.0	-1.4440326264132928	561.8099780998047	0.0	0.00036494499692789345
 123.0	-1.4102641266279679	542.4372202342964	0.0	0.0003523861961010915
 124.0	-1.3709356801467274	523.0644623687881	0.0	0.0003398187160815792
 125.0	-1.3265378705015674	503.69170450327977	0.0	0.0003272431540804251
 126.0	-1.2775612812244552	484.3189466377607	0.0	0.00031466019600666015
 127.0	-1.224496495847287	464.9461887721988	0.0	0.00030207060376650726
 128.0	-1.1678340979023218	445.5734309066904	0.0	0.0002894752025879755
 129.0	-1.1080646709214148	426.2006730411821	0.0	0.00027687486836510945
 130.0	-1.045678798436564	406.8279151756738	0.0	0.000264270515016719
 131.0	-0.981167063979766	387.45515731016553	0.0	0.00025166308185306903
 132.0	-0.9150200510830169	368.08239944465726	0.0	0.00023905352094456535
 133.0	-0.8477283432783101	348.70964157914904	0.0	0.00022644278448626776
 134.0	-0.7797825240976373	329.33688371364076	0.0	0.00021383181215228427
 135.0	-0.7116731770729884	309.9641258481324	0.0	0.00020122151843444546
 136.0	-0.6438908857363517	290.5913679826242	0.0	0.0001886127799601577
 137.0	-0.5769262336197156	271.218610117116	0.0	0.00017600642278499932
 138.0	-0.5112698042550677	251.84585225160768	0.0	0.0001634032096564479
 139.0	-0.4474121811743958	232.47309438609926	0.0	0.00015080382724611647
 140.0	-0.38584394790968796	213.10033652059104	0.0	0.00013820887334903696
 141.0	-0.32705568799293105	193.72757865508274	0.0	0.00012561884404985445
 142.0	-0.27153798495611375	174.3548207895746	0.0	0.00011303412085730325
 143.0	-0.21978142233122253	154.9820629240663	0.0	0.00010045495781000663
 144.0	-0.17227658365024517	135.60930505855788	0.0	8.78814685585008e-05
 145.0	-0.12951405244517036	116.23654719304969	0.0	7.531361343040917e-05
 146.0	-0.0919844122479855	96.86378932754137	0.0	6.275118648789995e-05
 147.0	-0.06017824659067926	77.49103146203322	0.0	5.019380258893976e-05
 148.0	-0.03458613900523923	58.11827359652486	0.0	3.764088446639795e-05
 149.0	-0.015698673023654016	38.74551573101662	0.0	2.509164984176953e-05
 150.0	-0.004006432177911509	19.372757865508255	0.0	1.25450985931375e-05


#---------------------- M Y F E M P Y   S T A T I S T I C S ------------------#
User Analysis Name: truss 
User Solution Path: D:\GOOGLE_DRIVE_3D_EasyCAE\3D_EASYCAE\1_PROJETOS\PROJECT-MyFEMpy\myfempy_vbeta1user/truss 

Solution Assembly Time Spent 0.095 seconds 
Computing Solve Time Spent 0.002 seconds 
Stiffness Matrix Memory Used 4.8e-05 MB 

#----------------- E N D   M Y F E M P Y   S T A T I S T I C S ----------------#
